record_id;family;genus;epithet;author;commonname;project;matrix_kind;localization;latitude;longitude;height;collector;collect_date;seed_size;fruit_mass;initial_mass;result_mass;weight_in_1000;seeds_in_kg;humidity;germinability;seed_handling;observations;storage;germinability_history;humidity_history;days_after_storage;test_date_storage;inserted_in_system
741;Fabaceae;Erythrina;velutina;Willd.;mulungú;PISF;matrix;Pernambuco|Serrita;-7.989169397;-39.42802794;432;E.A. Athayde;05/05/2015;M;480;365.58;0;558.12;1791.73;NA;91;PY - mechanically scarified;NA;Plastic bag;NA;NA;NA;NA;25/05/2015
743;Rhamnaceae;Sarcomphalus;joazeiro;(Mart.)Hauenshild;juazeiro;PISF;matrix;Ceará|Brejo Santo;-7.552538853;-38.84231682;397;J.E. Santos;06/05/2015;M;96000;6600;0;38.52;25960.54;13.99;93;PD - removal partial or total of the endocarp;*endocarpo removido para o peso de mil;Plastic bag;NA;NA;NA;NA;11/06/2015
744;Fabaceae;Libidibia;ferrea;(Mart. ex Tul.) L.P.Queiroz;pau-ferro, jucá;PISF;matrix;Ceará|Brejo Santo;-7.580857803;-38.8910967;424;J.E. Santos;06/05/2015;M;7100;1171.2;0;142.74;7005.74;12.54;88;PY - mechanically scarified;NA;Plastic bag;NA;NA;NA;NA;11/06/2015
745;Bromeliaceae;Bromelia;laciniosa;Mart. ex Schult. & Schult.f.;macambira-de-cachorro, macambira;PISF;matrix region;Pernambuco|Serrita;-7.966557746;-39.39916881;445;E.A. Athayde;28/04/2015;S;1650;140.2;0;36.162;27653.34;12.84;0;NA;NA;Plastic bag;NA;NA;NA;NA;11/06/2015
746;Fabaceae;Libidibia;ferrea;(Mart. ex Tul.) L.P.Queiroz;pau-ferro, jucá;PISF;matrix;Pernambuco|Custódia;-8.137680353;-37.72194728;566;E.A. Athayde;23/04/2015;M;25200;977.8;0;179.391;5574.42;8.6;89;PY - mechanically scarified;NA;Plastic bag;NA;NA;NA;NA;11/06/2015
748;Anacardiaceae;Spondias;tuberosa;Arruda;umbu;PISF;matrix;Pernambuco|Floresta;-8.544111111;-37.93027778;498;E.A. Athayde;24/03/2015;M;7400;597.8;0;1204.9;829.94;18.68;57;PD - removal partial or total of the endocarp;NA;Plastic bag;NA;NA;NA;NA;11/06/2015
749;Anacardiaceae;Spondias;tuberosa;Arruda;umbu;PISF;matrix;Pernambuco|Ibimirim;-8.63486111;-37.4863333;486;E.A. Athayde;11/03/2015;M;17000;899.8;0;1756.2;569.41;11.46;8;PD - removal partial or total of the endocarp;NA;Plastic bag;NA;NA;NA;NA;11/06/2015
752;Bromeliaceae;Bromelia;laciniosa;Mart. ex Schult. & Schult.f.;macambira-de-cachorro, macambira;PISF;matrix;Pernambuco|Terra Nova;-8.106861111;-39.31302778;456;D.G. Oliveira;03/04/2014;S;2060;143.65;0;39.46;25342.12;10.29;0;NA;NA;Plastic bag;NA;NA;NA;NA;12/06/2015
753;Anacardiaceae;Schinopsis;brasiliensis;Engl.;baraúna;PISF;matrix;Pernambuco|Floresta;-8.48772222;-38.4613055;351;E.A. Athayde;30/03/2015;M;2300;788.8;0;205.71;4861.21;8.91;20;PD - removal partial or total of the endocarp;NA;Plastic bag;NA;NA;NA;NA;12/06/2015
754;Rhamnaceae;Sarcomphalus;joazeiro;(Mart.)Hauenshild;juazeiro;PISF;matrix region;Paraíba|Cajazeiras;-6.969982872;-38.53381908;328;E.A. Athayde;14/05/2015;M;39400;6200;0;396.42;2522.58;16.36;20;PD - removal partial or total of the endocarp;NA;Plastic bag;NA;NA;NA;NA;12/06/2015
755;Fabaceae;Pterogyne;nitens;Tul.;amendoim-bravo, amendoim-do-campo, amendoim;PISF;matrix;Ceará|Brejo Santo;-7.55175;-38.96240833;375;J.E. Santos;27/06/2014;M;28600;28600;0;NA;NA;7.54;78;PY - mechanically scarified;NA;Plastic bag;NA;NA;NA;NA;12/06/2015
756;Fabaceae;Enterolobium;contortisiliquum;(Vell.) Morong;orelha-de-nego, tamboril, timbaúba;PISF;matrix;Pernambuco|São José do Belmonte;-7.77425;-38.93056667;587;D.G. Oliveira;25/09/2014;M;25000;5300;0;533.18;1875.54;4.54;100;PY - mechanically scarified;NA;Plastic bag;NA;NA;NA;NA;13/07/2016
758;Fabaceae;Anadenanthera;colubrina;(Vell.) Brenan;angico;PISF;matrix;Ceará|Barro;-7.092273474;-38.71592769;323;R. Fartes;02/07/2015;M;7000;518.7;0;127.42;7848.06;16.69;100;ND;NA;Plastic bag;NA;NA;NA;NA;13/07/2016
759;Cactaceae;Cereus;jamacaru;DC.;mandacaru;PISF;matrix region;Pernambuco|Serrita;-7.985083262;-39.38900581;436;E.A. Athayde;09/06/2015;XS;1343;36.16;0;3.162;316255.53;4.69;88;ND;NA;Plastic bag;NA;NA;NA;NA;13/07/2016
760;Bromeliaceae;Encholirium;spectabile;Mart. ex Schult. & Schult.f.;macambira-de-flecha, macambira;PISF;matrix region;Pernambuco|Serrita;-7.981841365;-39.41149685;430;E.A. Athayde;11/06/2015;XS;1120;29.843;0;0.357;2801120.45;NA;82;ND;NA;Plastic bag;NA;NA;NA;NA;13/07/2016
761;Cactaceae;Cereus;jamacaru;DC.;mandacaru;PISF;matrix;Pernambuco|Floresta;-8.487332773;-38.46149545;400;E.A. Athayde;22/06/2015;XS;924;27.673;0;2.683;372717.11;3.55;91;ND;NA;Plastic bag;NA;NA;NA;NA;13/07/2016
764;Fabaceae;Senna;spectabilis;(DC.) H.S.Irwin & Barneby;canafístula, quebra-machado, quebra-faca;PISF;matrix region;Ceará|Missão Velha;-7.462616015;-39.09055751;753;E.T.S. Filho;08/07/2015;S;4400;502.98;0;36.137;27672.47;8.27;61;PY - mechanically scarified;NA;Plastic bag;NA;NA;NA;NA;21/08/2015
765;Fabaceae;Senna;trachypus;(Benth.) H.S.Irwin & Barneby;canafístula, quebra-machado, quebra-faca;PISF;deforested area;Ceará|Brejo Santo;-7.575597339;-39.01923667;448;D.G. Oliveira;06/07/2015;XS;279;52.97;0;4.829;207082.21;4.13;54;PY - mechanically scarified;NA;Plastic bag;NA;NA;NA;NA;21/08/2015
766;Fabaceae;Senna;trachypus;(Benth.) H.S.Irwin & Barneby;canafístula, quebra-machado, quebra-faca;PISF;deforested area;Ceará|Brejo Santo;-7.582544834;-39.00679006;466;D.G. Oliveira;20/07/2015;XS;300;59.64;0;5.351;186880.96;3.83;44;PY - mechanically scarified;NA;Plastic bag;NA;NA;NA;NA;21/08/2015
767;Fabaceae;Mimosa;ophthalmocentra;Mart. ex Benth.;jurema-vermelha;PISF;matrix region;Pernambuco|Floresta;-8.48464579;-38.41099509;400;E.A. Athayde;23/06/2015;XS;216;17.97;0;8.581;116536.53;4.23;91;PY - mechanically scarified;NA;Plastic bag;NA;NA;NA;NA;21/08/2015
768;Fabaceae;Mimosa;tenuiflora;(Willd.) Poir.;jurema-preta;PISF;matrix region;Ceará|Barro;-7.088485288;-38.73463847;303;C. Correia;02/07/2015;XS;4600;956.05;0;9.781;102239.03;7.06;72;PY - mechanically scarified;NA;Plastic bag;NA;NA;NA;NA;21/08/2015
769;Fabaceae;Pterogyne;nitens;Tul.;amendoim-bravo, amendoim-do-campo, amendoim;PISF;matrix region;Ceará|Brejo Santo;-7.437269139;-38.97312973;385;E.T.S. Filho;06/07/2015;M;6700;2351.45;0;79.5;12578.62;5.71;80;PY - mechanically scarified;NA;Plastic bag;NA;NA;NA;NA;21/08/2015
771;Fabaceae;Amburana;cearensis;(Allemão) A.C.Sm.;amburana-de-cheiro, cumaru, umburana-de-cheiro;PISF;matrix region;Pernambuco|Serrita;-7.951891654;-39.36364203;461;C.T. Vasconcelos;03/08/2015;M;14500;2311.6;0;423.1;2363.51;11.8;83;ND;NA;Plastic bag;NA;NA;NA;NA;11/09/2015
772;Fabaceae;Anadenanthera;colubrina;(Vell.) Brenan;angico;PISF;matrix region;Pernambuco|Terra Nova;-8.14417361;-39.29030348;398;C.T. Vasconcelos;13/08/2015;M;24500;2770.5;0;130.45;7665.77;17.37;87;ND;NA;Plastic bag;90,91,71,76,69,89;NA,NA,10.38,10.19,10.22,10.12;997,1389,1588,1886,2090,2292;04/06/2018,01/07/2019,16/01/2020,09/11/2020,01/06/2021,20/12/2021;11/09/2015
773;Fabaceae;Amburana;cearensis;(Allemão) A.C.Sm.;amburana-de-cheiro, cumaru, umburana-de-cheiro;PISF;matrix region;Pernambuco|Salgueiro;-8.125481509;-39.20893117;428;C.T. Vasconcelos;14/08/2015;M;2000;468.87;0;513.59;1947.08;16.9;93;ND;NA;Plastic bag;NA;NA;NA;NA;11/09/2015
774;Fabaceae;Libidibia;ferrea;(Mart. ex Tul.) L.P.Queiroz;pau-ferro, jucá;PISF;matrix region;Ceará|Mauriti;-7.333388791;-38.66381688;421;R. Fartes;02/07/2015;M;15700;1032.3;0;117.56;8506.29;8.9;49;PY - mechanically scarified;NA;Plastic bag;NA;NA;NA;NA;11/09/2015
776;Fabaceae;Amburana;cearensis;(Allemão) A.C.Sm.;amburana-de-cheiro, cumaru, umburana-de-cheiro;PISF;matrix region;Pernambuco|Serrita;-7.982428435;-39.4123776;369;J.E. Santos;07/08/2015;M;7500;493;0;501.82;1992.75;16.21;80;ND;NA;Plastic bag;NA;NA;NA;NA;15/09/2015
777;Fabaceae;Amburana;cearensis;(Allemão) A.C.Sm.;amburana-de-cheiro, cumaru, umburana-de-cheiro;PISF;matrix region;Pernambuco|Serrita;-7.951935663;-39.35458697;463;C. Correia;27/08/2015;M;7000;4391;0;458.9;2179.12;10.24;83;ND;NA;Plastic bag;NA;NA;NA;NA;15/09/2015
778;Fabaceae;Amburana;cearensis;(Allemão) A.C.Sm.;amburana-de-cheiro, cumaru, umburana-de-cheiro;PISF;matrix;Pernambuco|Serrita;-7.999705921;-39.37339376;416;R. Fartes;18/08/2015;M;21766;3298;0;526.85;1898.07;10.31;78;ND;NA;Plastic bag;NA;NA;NA;NA;15/09/2015
779;Fabaceae;Amburana;cearensis;(Allemão) A.C.Sm.;amburana-de-cheiro, cumaru, umburana-de-cheiro;PISF;matrix region;Pernambuco|Salgueiro;-8.116546546;-39.18630662;422;D.G. Oliveira;26/08/2015;M;119300;30508.1;0;454.16;2201.87;14.72;80;ND;NA;Plastic bag;84;NA;964;06/05/2018;15/09/2015
780;Fabaceae;Anadenanthera;colubrina;(Vell.) Brenan;angico;PISF;matrix region;Ceará|Jati;-7.744875359;-39.05558345;466;R. Fartes;20/08/2015;M;36205;2733.3;0;122.88;8138.02;6.94;93;ND;Coleta realizada povoado Vila Balança;Plastic bag;93,93,94,96,93,96;NA,NA,9.35,8.76,7.63,8.54;991,1383,1582,1880,2084,2286;04/06/2018,01/07/2019,16/01/2020,09/11/2020,01/06/2021,20/12/2021;17/09/2015
781;Fabaceae;Amburana;cearensis;(Allemão) A.C.Sm.;amburana-de-cheiro, cumaru, umburana-de-cheiro;PISF;matrix region;Pernambuco|Serrita;-7.952210009;-39.36161897;450;J.E. Santos;18/08/2015;M;65900;10735.5;0;461.84;2165.25;10.21;76;ND;NA;Plastic bag;NA;NA;NA;NA;17/09/2015
782;Fabaceae;Amburana;cearensis;(Allemão) A.C.Sm.;amburana-de-cheiro, cumaru, umburana-de-cheiro;PISF;matrix region;Pernambuco|Serrita;-7.951437189;-39.35572977;465;R. Fartes;10/08/2015;M;37400;6333.9;0;434.61;2300.91;11.14;90;ND;NA;Plastic bag;NA;NA;NA;NA;17/09/2015
783;Apocynaceae;Aspidosperma;pyrifolium;Mart.;pereiro;PISF;matrix region;Pernambuco|Serrita;-7.980964563;-39.4108971;435;E.A. Athayde;02/09/2015;M;2200;150.98;0;110.43;9055.51;6.26;80;ND;NA;Plastic bag;NA;NA;NA;NA;17/09/2015
784;Fabaceae;Anadenanthera;colubrina;(Vell.) Brenan;angico;PISF;matrix region;Pernambuco|Floresta;-8.490117116;-38.41045073;397;E.A. Athayde;25/08/2015;M;26600;1951.9;0;109.58;9125.75;7.28;95;ND;NA;Plastic bag;96,76;NA;991,1383;04/06/2018,01/07/2019;17/09/2015
785;Fabaceae;Anadenanthera;colubrina;(Vell.) Brenan;angico;PISF;matrix region;Pernambuco|Serrita;-8.001614294;-39.25472984;463;J.E. Santos;19/08/2015;M;55700;3857.6;0;114.507;8733.09;7.27;93;ND;NA;Plastic bag;93,48,71,96,93,69;NA,8,9.45,8.62,10.05,9.42;991,1518,1880,2084,2286,2652;04/06/2018,13/11/2019,09/11/2020,01/06/2021,20/12/2021,21/12/2022;17/09/2015
786;Fabaceae;Anadenanthera;colubrina;(Vell.) Brenan;angico;PISF;matrix region;Paraíba|Cajazeiras;-6.993400623;-38.58030319;380;E.A. Athayde;19/08/2015;M;13000;518.2;0;118.45;8442.38;6.19;99;ND;NA;Plastic bag;NA;NA;NA;NA;18/09/2015
787;Fabaceae;Anadenanthera;colubrina;(Vell.) Brenan;angico;PISF;matrix region;Pernambuco|Serrita;-7.971084803;-39.27060812;463;C. Correia;27/08/2015;M;9600;1543.88;0;135.09;7402.47;6.28;81;ND;NA;Plastic bag;83,90,74,96,100;NA,NA,8.95,9.95,9.56;990,1382,1581,1879,2083;04/06/2018,01/07/2019,16/01/2020,09/11/2020,01/06/2021;18/09/2015
788;Fabaceae;Hymenaea;courbaril;L.;jatobá;PISF;deforested area;Ceará|Brejo Santo;-7.554194208;-38.84228902;385;J.E. Santos;22/09/2015;XL;62000;7514.9;0;2411.164;414.74;10.67;74;PY - mechanically scarified;NA;Plastic bag;NA;NA;NA;NA;13/10/2015
789;Fabaceae;Anadenanthera;colubrina;(Vell.) Brenan;angico;PISF;deforested area;Pernambuco|Sertânia;-8.085615908;-37.38425735;549;C. Correia;09/09/2015;M;4900;4648.7;0;121.93;8201.43;6.21;96;ND;NA;Plastic bag;NA;NA;NA;NA;13/10/2015
790;Fabaceae;Pityrocarpa;moniliformis;(Benth.) Luckow & R.W.Jobson;angico-de-bezerro, canzenzo, quipembe, casqueiro;PISF;matrix region;Ceará|Milagres;-7.406322744;-38.96303671;279;R. Fartes;20/08/2015;S;9150;1075.5;0;38.77;25793.14;9.39;81;PY - mechanically scarified;NA;Plastic bag;NA;NA;NA;NA;15/10/2015
791;Convolvulaceae;Ipomoea;asarifolia;(Desr.) Roem. & Schult.;salsa, jetirana, salsa-brava;PISF;deforested area;Ceará|Brejo Santo;-7.596331267;-38.87704088;328;R. Fartes;19/08/2015;M;6685;2272.7;0;58.729;17027.36;6.86;54;PY - mechanically scarified;NA;Plastic bag;NA;NA;NA;NA;15/10/2015
792;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;deforested area;Paraíba|São José de Piranhas;-7.109953723;-38.64415881;401;C. Correia;19/08/2015;XS;8100;1681;0;14.164;70601.52;5.98;81;PY - mechanically scarified;NA;Plastic bag;NA;NA;NA;NA;15/10/2015
793;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;deforested area;Paraíba|São José de Piranhas;-7.080936855;-38.64668032;326;R. Fartes;25/08/2015;XS;17310;4433;0;16.467;60727.52;6.18;78;PY - mechanically scarified;NA;Plastic bag;NA;NA;NA;NA;15/10/2015
794;Fabaceae;Pityrocarpa;moniliformis;(Benth.) Luckow & R.W.Jobson;angico-de-bezerro, canzenzo, quipembe, casqueiro;PISF;matrix region;Ceará|Abaiara;-7.412058172;-38.96807469;410;R. Fartes;02/10/2015;S;13170;2502.11;0;37.206;26877.39;12.94;80;PY - mechanically scarified;NA;Plastic bag;NA;NA;NA;NA;15/10/2015
795;Anacardiaceae;Astronium;graveolens;Jacq.;aroeirão, gonçalo-alves, guaritá;PISF;matrix;Paraíba|São José de Piranhas;-7.118784995;-38.5924881;339;C. Correia;06/10/2015;S;1698;298.3;0;32.901;30394.21;5.55;100;ND;NA;Plastic bag;NA;NA;NA;NA;21/10/2015
796;Fabaceae;Anadenanthera;colubrina;(Vell.) Brenan;angico;PISF;deforested area;Pernambuco|Custódia;-8.172793728;-37.61959484;518;D.G. Oliveira;08/10/2015;M;6400;5225.1;0;134.59;7429.97;7.19;86;ND;NA;Plastic bag;NA;NA;NA;NA;21/10/2015
797;Bromeliaceae;Encholirium;spectabile;Mart. ex Schult. & Schult.f.;macambira-de-flecha, macambira;PISF;matrix region;Pernambuco|Floresta;-8.447561642;-38.38157332;414;C. Correia;24/09/2015;XS;750;48.98;0;0.4257;2349072.12;NA;55;ND;NA;Plastic bag;NA;NA;NA;NA;21/10/2015
799;Fabaceae;Senna;spectabilis;(DC.) H.S.Irwin & Barneby;canafístula, quebra-machado, quebra-faca;PISF;matrix region;Ceará|Missão Velha;-7.462534597;-39.09058469;921;R. Fartes;28/09/2015;S;6320;540.91;0;31.651;31594.58;5.17;34;PY - mechanically scarified;NA;Plastic bag;NA;NA;NA;NA;23/10/2015
800;Apocynaceae;Aspidosperma;pyrifolium;Mart.;pereiro;PISF;matrix region;Pernambuco|Serrita;-7.953520837;-39.42894358;444;E.A. Athayde;07/10/2015;M;4166;261.94;0;112.8;8865.25;5.43;81;ND;NA;Plastic bag;NA;NA;NA;NA;23/10/2015
801;Fabaceae;Anadenanthera;colubrina;(Vell.) Brenan;angico;PISF;matrix region;Pernambuco|Floresta;-8.487540335;-38.41111787;407;E.A. Athayde;23/09/2015;M;12190;975.08;0;109.16;9160.86;6.18;97;ND;NA;Plastic bag;80,79,89,88,91;NA,NA,10.40,10.25,12.98;926,1347,1546,1844,2048;06/05/2018,01/07/2019,16/01/2020,09/11/2020,01/06/2021;23/10/2015
802;Convolvulaceae;Ipomoea;asarifolia;(Desr.) Roem. & Schult.;salsa, jetirana, salsa-brava;PISF;matrix region;Pernambuco|Sertânia;-8.044982782;-37.3127694;606;C. Correia;09/09/2015;M;8000;3620.4;0;63.89;15651.9;5.96;100;PY - mechanically scarified;NA;Plastic bag;NA;NA;NA;NA;28/10/2015
803;Fabaceae;Anadenanthera;colubrina;(Vell.) Brenan;angico;PISF;matrix region;Pernambuco|Sertânia;-8.076888004;-37.38137975;544;D.G. Oliveira;07/10/2015;M;2920;1827.98;0;172.94;5782.35;8.67;73;ND;NA;Plastic bag;77,52,85;NA,NA,10.75;950,1342,1541;04/06/2018,01/07/2019,16/01/2020;28/10/2015
804;Apocynaceae;Aspidosperma;pyrifolium;Mart.;pereiro;PISF;deforested area;Pernambuco|Cabrobó;-8.539223963;-39.47600762;278;D.G. Oliveira;15/10/2015;M;2360;249.23;0;94.75;10554.09;2.57;80;ND;NA;Plastic bag;NA;NA;NA;NA;28/10/2015
805;Apocynaceae;Aspidosperma;pyrifolium;Mart.;pereiro;PISF;matrix region;Pernambuco|Orocó;-8.553687441;-39.48289523;325;J.E. Santos;15/10/2015;M;5455;504.2;0;109.89;9100.01;7.94;85;ND;NA;Plastic bag;NA;NA;NA;NA;28/10/2015
806;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;deforested area;Paraíba|São José de Piranhas;-7.090551039;-38.64476232;350;R. Fartes;21/07/2015;XS;17200;2888.1;0;14.196;70442.38;5.6;64;PY - mechanically scarified;NA;Plastic bag;NA;NA;NA;NA;04/11/2015
807;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;deforested area;Paraíba|São José de Piranhas;-7.082277205;-38.648762;356;D.G. Oliveira;22/07/2015;XS;11400;2245.7;0;14.65;68259.39;6.18;76;PY - mechanically scarified;NA;Plastic bag;NA;NA;NA;NA;04/11/2015
808;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;deforested area;Paraíba|São José de Piranhas;-7.088814504;-38.64508964;533;C. Correia;23/07/2015;XS;4000;753.1;0;13.626;73389.11;7.61;65;PY - mechanically scarified;NA;Plastic bag;NA;NA;NA;NA;04/11/2015
809;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;deforested area;Paraíba|São José de Piranhas;-7.078897491;-38.65330119;397;D.G. Oliveira;28/07/2015;XS;12700;3048.6;0;14.619;68404.13;6.49;74;PY - mechanically scarified;NA;Plastic bag;NA;NA;NA;NA;04/11/2015
811;Fabaceae;Pityrocarpa;moniliformis;(Benth.) Luckow & R.W.Jobson;angico-de-bezerro, canzenzo, quipembe, casqueiro;PISF;matrix;Ceará|Mauriti;-7.488917466;-38.75666258;448;J.E. Santos;24/09/2015;S;13970;2680;0;37.272;26829.79;6.81;62;PY - mechanically scarified;NA;Plastic bag;NA;NA;NA;NA;04/11/2015
812;Fabaceae;Pityrocarpa;moniliformis;(Benth.) Luckow & R.W.Jobson;angico-de-bezerro, canzenzo, quipembe, casqueiro;PISF;matrix region;Ceará|Abaiara;-7.412058172;-38.96807469;412;R. Fartes;14/09/2015;S;18925;2978.6;0;32.974;30326.92;6.3;88;PY - mechanically scarified;NA;Plastic bag;60;NA;914;06/05/2018;04/11/2015
813;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;deforested area;Paraíba|São José de Piranhas;-7.077910738;-38.6403712;324;R. Fartes;15/09/2015;XS;11190;2423;0;14.191;70467.2;4.6;77;PY - mechanically scarified;NA;Plastic bag;NA;NA;NA;NA;11/11/2015
814;Convolvulaceae;Ipomoea;asarifolia;(Desr.) Roem. & Schult.;salsa, jetirana, salsa-brava;PISF;deforested area;Ceará|Mauriti;-7.503037163;-38.7555399;397;R. Fartes;15/10/2015;M;4038;1994.7;0;58.108;17209.33;6.94;81;PY - mechanically scarified;NA;Plastic bag;94,87;NA,9.88;915,1463;14/05/2018,13/11/2019;11/11/2015
815;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;deforested area;Paraíba|São José de Piranhas;-7.084493191;-38.6484615;403;C. Correia;04/08/2015;XS;6500;1389.6;0;13.867;72113.65;6.04;73;PY - mechanically scarified;NA;Plastic bag;NA;NA;NA;NA;11/11/2015
816;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;deforested area;Paraíba|São José de Piranhas;-7.078853568;-38.65505792;322;R. Fartes;28/07/2015;XS;12615;3326.4;0;15.394;64960.37;4.16;82;PY - mechanically scarified;NA;Plastic bag;NA;NA;NA;NA;11/11/2015
817;Malvaceae;Sida;galheirensis;Ulbr.;canela-de-siriema, canela-de-ema;PISF;deforested area;Ceará|Brejo Santo;-7.596531832;-38.88267973;340;R. Fartes;19/08/2015;XS;7568;2718.5;0;2.57;389105.06;NA;12;PY - mechanically scarified;NA;Plastic bag;NA;NA;NA;NA;11/12/2015
818;Malvaceae;Sida;galheirensis;Ulbr.;canela-de-siriema, canela-de-ema;PISF;deforested area;Ceará|Brejo Santo;-7.598849372;-38.88969604;307;R. Fartes;19/10/2015;XS;4598;1960.85;0;2.97;336700.34;4.33;25;PY - mechanically scarified;NA;Plastic bag;NA;NA;NA;NA;11/12/2015
819;Malvaceae;Sida;galheirensis;Ulbr.;canela-de-siriema, canela-de-ema;PISF;deforested area;Ceará|Brejo Santo;-7.597970955;-38.88588863;381;R. Fartes;15/10/2015;XS;6190;3376.06;0;2.75;363636.36;2.17;17;PY - mechanically scarified;NA;Plastic bag;NA;NA;NA;NA;11/12/2015
820;Malvaceae;Sida;galheirensis;Ulbr.;canela-de-siriema, canela-de-ema;PISF;deforested area;Ceará|Brejo Santo;-7.597780177;-38.88281537;399;C. Correia;07/10/2015;XS;5922;2831.07;0;3.13;319488.82;NA;19;PY - mechanically scarified;NA;Plastic bag;NA;NA;NA;NA;11/12/2015
821;Malvaceae;Sida;galheirensis;Ulbr.;canela-de-siriema, canela-de-ema;PISF;deforested area;Ceará|Mauriti;-7.510242236;-38.78164902;379;R. Fartes;17/09/2015;XS;4460;3876.02;0;2.41;414937.76;NA;27;PY - mechanically scarified;NA;Plastic bag;NA;NA;NA;NA;11/12/2015
822;Malvaceae;Sida;galheirensis;Ulbr.;canela-de-siriema, canela-de-ema;PISF;matrix;Ceará|Brejo Santo;-7.595229221;-38.88257129;349;R. Fartes;27/07/2015;XS;11612;2589.82;0;2.58;387596.9;2.05;29;PY - mechanically scarified;NA;Plastic bag;NA;NA;NA;NA;11/12/2015
823;Malvaceae;Sida;galheirensis;Ulbr.;canela-de-siriema, canela-de-ema;PISF;deforested area;Ceará|Brejo Santo;-7.596930119;-38.88370405;430;R. Fartes;30/09/2015;XS;7985;2900.7;0;2.51;398406.37;2.44;29;PY - mechanically scarified;NA;Plastic bag;NA;NA;NA;NA;11/12/2015
824;Lamiaceae;Mesosphaerum;suaveolens;(l.) kuntze;canudinho, bamburrá, alfazema, bamburral;PISF;deforested area;Paraíba|São José de Piranhas;-7.11694701;-38.59055177;377;R. Fartes;30/07/2015;XS;5604;1003.1;0;3.53;283286.12;3.21;39;ND;NA;Plastic bag;71;NA;976;13/08/2018;11/12/2015
825;Lamiaceae;Mesosphaerum;suaveolens;(l.) kuntze;canudinho, bamburrá, alfazema, bamburral;PISF;deforested area;Paraíba|São José de Piranhas;-7.115853425;-38.63494445;369;R. Fartes;23/07/2015;XS;3000;493.8;0;3.25;307692.31;2.96;61;ND;NA;Plastic bag;63;NA;976;13/08/2018;11/12/2015
826;Lamiaceae;Mesosphaerum;suaveolens;(l.) kuntze;canudinho, bamburrá, alfazema, bamburral;PISF;deforested area;Paraíba|São José de Piranhas;-7.113887776;-38.63150479;419;R. Fartes;16/09/2015;XS;6650;993.7;0;3.47;288184.44;3.07;60;ND;NA;Plastic bag;69,67;NA;976,1214;13/08/2018,08/04/2019;11/12/2015
827;Lamiaceae;Mesosphaerum;suaveolens;(l.) kuntze;canudinho, bamburrá, alfazema, bamburral;PISF;deforested area;Paraíba|São José de Piranhas;-7.114734821;-38.62743805;413;R. Fartes;29/09/2015;XS;5125;1070.74;0;3.7;270270.27;3.07;60;ND;NA;Plastic bag;29,71;NA;885,1214;14/05/2018,08/04/2019;11/12/2015
828;Lamiaceae;Mesosphaerum;suaveolens;(l.) kuntze;canudinho, bamburrá, alfazema, bamburral;PISF;deforested area;Paraíba|São José de Piranhas;-7.119274489;-38.59365588;386;R. Fartes;14/10/2015;XS;4350;713.6;0;3.2;312500;2.16;45;ND;NA;Plastic bag;59;NA;913;11/06/2018;11/12/2015
829;Lamiaceae;Mesosphaerum;suaveolens;(l.) kuntze;canudinho, bamburrá, alfazema, bamburral;PISF;deforested area;Paraíba|Cajazeiras;-7.03899862;-38.59924924;404;R. Fartes;05/08/2015;XS;2620;380.61;0;3.22;310559.01;2.5;60;ND;NA;Plastic bag;NA;NA;NA;NA;11/12/2015
830;Lamiaceae;Mesosphaerum;suaveolens;(l.) kuntze;canudinho, bamburrá, alfazema, bamburral;PISF;deforested area;Paraíba|São José de Piranhas;-7.113650758;-38.62921386;408;R. Fartes;20/10/2015;XS;2616;531.6;0;3.18;314465.41;NA;39;ND;NA;Plastic bag;71;NA;976;13/08/2018;11/12/2015
831;Lamiaceae;Mesosphaerum;suaveolens;(l.) kuntze;canudinho, bamburrá, alfazema, bamburral;PISF;deforested area;Paraíba|São José de Piranhas;-7.110873414;-38.62883575;384;J.E. Santos;23/09/2015;XS;3970;913.7;0;3.02;331125.83;3.19;44;ND;NA;Plastic bag;54;NA;976;13/08/2018;11/12/2015
832;Lamiaceae;Mesosphaerum;suaveolens;(l.) kuntze;canudinho, bamburrá, alfazema, bamburral;PISF;deforested area;Paraíba|São José de Piranhas;-7.118049107;-38.58888452;409;C. Correia;18/08/2015;XS;5100;2121.47;0;3.25;307692.31;2.09;58;ND;NA;Plastic bag;39;NA;976;13/08/2018;11/12/2015
